subclip_name,parent_clip,original_video,utterance_text,utterance_timestamp
2-011-005.mp4,2-011.mp4,2.mp4,Look at her face. She's so sweet.,0:05:35 --> 0:05:40
2-012-001.mp4,2-012.mp4,2.mp4,And this bloke shout's out me.,0:07:30 --> 0:07:37
2-012-002.mp4,2-012.mp4,2.mp4,"And I said, well, you're a f***er.",0:07:37 --> 0:07:44
2-013-001.mp4,2-013.mp4,2.mp4,And this bloke shout's out me.,0:07:30 --> 0:07:37
2-013-002.mp4,2-013.mp4,2.mp4,"And I said, well, you're a f***er.",0:07:37 --> 0:07:44
2-023-001.mp4,2-023.mp4,2.mp4,And then I finish it as Lord of the Rings.,0:14:22 --> 0:14:24
2-023-002.mp4,2-023.mp4,2.mp4,"They gave me that red volume, which is beautiful.",0:14:24 --> 0:14:26
2-023-003.mp4,2-023.mp4,2.mp4,Yeah.,0:14:26 --> 0:14:27
2-023-004.mp4,2-023.mp4,2.mp4,"And with my last day in Hobbitin, it was pretty magical.",0:14:27 --> 0:14:30
2-024-001.mp4,2-024.mp4,2.mp4,"And with my last day in Hobbitin, it was pretty magical.",0:14:27 --> 0:14:30
2-024-002.mp4,2-024.mp4,2.mp4,"Oh, no.",0:14:30 --> 0:14:31
2-024-003.mp4,2-024.mp4,2.mp4,It was amazing.,0:14:31 --> 0:14:32
2-025-001.mp4,2-025.mp4,2.mp4,And then it's since been a tourist attraction.,0:14:59 --> 0:15:02
2-025-002.mp4,2-025.mp4,2.mp4,"And now it's been rebuilt for the Hobbit,",0:15:02 --> 0:15:04
2-025-003.mp4,2-025.mp4,2.mp4,"but with sustainable materials, with real woods.",0:15:04 --> 0:15:06
2-025-004.mp4,2-025.mp4,2.mp4,So it'll always be there.,0:15:06 --> 0:15:08
2-025-005.mp4,2-025.mp4,2.mp4,"So from now on, you'll actually get to see Hobbitin and visit it",0:15:08 --> 0:15:11
2-025-006.mp4,2-025.mp4,2.mp4,as a real place.,0:15:11 --> 0:15:13
2-025-007.mp4,2-025.mp4,2.mp4,And we'll be...,0:15:13 --> 0:15:14
2-025-008.mp4,2-025.mp4,2.mp4,"Oh, can you...",0:15:14 --> 0:15:15
2-025-009.mp4,2-025.mp4,2.mp4,Can you stay there?,0:15:15 --> 0:15:16
2-025-010.mp4,2-025.mp4,2.mp4,You can't stay there.,0:15:16 --> 0:15:17
2-025-011.mp4,2-025.mp4,2.mp4,No.,0:15:17 --> 0:15:18
2-025-012.mp4,2-025.mp4,2.mp4,But they are turning the green dragon cub into a visitor center.,0:15:18 --> 0:15:20
2-025-013.mp4,2-025.mp4,2.mp4,"Oh, no, be too big for a tree.",0:15:20 --> 0:15:22
2-025-014.mp4,2-025.mp4,2.mp4,You want to help people coming in?,0:15:22 --> 0:15:23
2-025-015.mp4,2-025.mp4,2.mp4,Where's my bedroom?,0:15:23 --> 0:15:25
2-025-016.mp4,2-025.mp4,2.mp4,"Please, Vicer.",0:15:25 --> 0:15:27
2-025-017.mp4,2-025.mp4,2.mp4,Here's the jacuzzi.,0:15:27 --> 0:15:30
2-025-018.mp4,2-025.mp4,2.mp4,Let's see how we go.,0:15:32 --> 0:15:34
2-025-019.mp4,2-025.mp4,2.mp4,"Let's get it going, my baby.",0:15:34 --> 0:15:36
2-025-020.mp4,2-025.mp4,2.mp4,Wow.,0:15:39 --> 0:15:41
2-026-001.mp4,2-026.mp4,2.mp4,Wow.,0:15:39 --> 0:15:41
2-026-002.mp4,2-026.mp4,2.mp4,Hobbitin.,0:15:41 --> 0:15:43
20-001-001.mp4,20-001.mp4,20.mp4,"Oh, good.",0:00:31.940000 --> 0:00:32.539000
20-001-002.mp4,20-001.mp4,20.mp4,I'm back up to eight.,0:00:32.539000 --> 0:00:35.179000
20-002-001.mp4,20-002.mp4,20.mp4,"Fine, I'll publish.",0:01:07.900000 --> 0:01:08.780000
20-002-002.mp4,20-002.mp4,20.mp4,Can you believe this guy?,0:01:08.780000 --> 0:01:10.820000
20-002-003.mp4,20-002.mp4,20.mp4,This is fun.,0:01:10.820000 --> 0:01:11.900000
20-003-001.mp4,20-003.mp4,20.mp4,Isn't that Professor Proton?,0:02:21.900000 --> 0:02:24.180000
20-003-002.mp4,20-003.mp4,20.mp4,"Oh, yeah.",0:02:24.180000 --> 0:02:25.379000
20-004-001.mp4,20-004.mp4,20.mp4,"Oh, yeah.",0:02:24.180000 --> 0:02:25.379000
20-004-002.mp4,20-004.mp4,20.mp4,Oh.,0:02:25.379000 --> 0:02:26.579000
20-005-001.mp4,20-005.mp4,20.mp4,Oh.,0:02:25.379000 --> 0:02:26.579000
20-005-002.mp4,20-005.mp4,20.mp4,Oh.,0:02:26.579000 --> 0:02:29.340000
20-006-001.mp4,20-006.mp4,20.mp4,This is fun.,0:05:59.980000 --> 0:06:01.300000
20-006-002.mp4,20-006.mp4,20.mp4,"Playing with popsicle sticks, exploring ways",0:06:01.300000 --> 0:06:03.900000
20-007-001.mp4,20-007.mp4,20.mp4,This is fun.,0:05:59.980000 --> 0:06:01.300000
20-007-002.mp4,20-007.mp4,20.mp4,"Playing with popsicle sticks, exploring ways",0:06:01.300000 --> 0:06:03.900000
20-008-001.mp4,20-008.mp4,20.mp4,"You were a terrible waitress, and we still",0:07:14.220000 --> 0:07:16.100000
20-008-002.mp4,20-008.mp4,20.mp4,ask you to get us a snack.,0:07:16.100000 --> 0:07:18.300000
20-010-001.mp4,20-010.mp4,20.mp4,She called me Mama.,0:08:22.420000 --> 0:08:24.420000
20-010-002.mp4,20-010.mp4,20.mp4,What's going on?,0:08:24.420000 --> 0:08:26.420000
20-012-001.mp4,20-012.mp4,20.mp4,She called me Mama.,0:08:22.420000 --> 0:08:24.420000
20-012-002.mp4,20-012.mp4,20.mp4,What's going on?,0:08:24.420000 --> 0:08:26.420000
20-013-001.mp4,20-013.mp4,20.mp4,I thought you did it just to get girls.,0:10:37.419000 --> 0:10:40.419000
20-013-002.mp4,20-013.mp4,20.mp4,"Jokes on you, it worked.",0:10:40.419000 --> 0:10:44.419000
20-015-001.mp4,20-015.mp4,20.mp4,"But it was kind of fun, wasn't it?",0:12:35.419000 --> 0:12:37.419000
20-015-002.mp4,20-015.mp4,20.mp4,It was. Do it again.,0:12:37.419000 --> 0:12:38.419000
20-016-001.mp4,20-016.mp4,20.mp4,"Oh, it's awesome.",0:12:45.419000 --> 0:12:46.419000
20-016-002.mp4,20-016.mp4,20.mp4,"Yeah, okay, this time, knees, then feet.",0:12:46.419000 --> 0:12:49.419000
20-016-003.mp4,20-016.mp4,20.mp4,"One, two, three.",0:12:49.419000 --> 0:12:51.419000
20-016-004.mp4,20-016.mp4,20.mp4,"Sorry if it's weird, Cheldon made me best man instead of you.",0:12:51.419000 --> 0:12:54.419000
20-016-005.mp4,20-016.mp4,20.mp4,It's okay. I was best man for two whole days.,0:12:54.419000 --> 0:12:58.419000
20-017-001.mp4,20-017.mp4,20.mp4,"But it was kind of fun, wasn't it?",0:12:35.419000 --> 0:12:37.419000
20-017-002.mp4,20-017.mp4,20.mp4,It was. Do it again.,0:12:37.419000 --> 0:12:38.419000
20-017-003.mp4,20-017.mp4,20.mp4,Gladly.,0:12:38.419000 --> 0:12:39.419000
20-018-001.mp4,20-018.mp4,20.mp4,"Oh, yeah, now the same time.",0:12:40.419000 --> 0:12:42.419000
20-018-002.mp4,20-018.mp4,20.mp4,"Oh, it's awesome.",0:12:45.419000 --> 0:12:46.419000
20-019-001.mp4,20-019.mp4,20.mp4,I suppose you could be the flower girl.,0:13:11.419000 --> 0:13:14.419000
20-019-002.mp4,20-019.mp4,20.mp4,Sold.,0:13:16.419000 --> 0:13:17.419000
20-020-001.mp4,20-020.mp4,20.mp4,And now he's not.,0:15:57.419000 --> 0:15:59.419000
20-020-002.mp4,20-020.mp4,20.mp4,Exactly.,0:15:59.419000 --> 0:16:02.419000
20-020-003.mp4,20-020.mp4,20.mp4,Look at me like that. It means he did it on purpose.,0:16:02.419000 --> 0:16:06.419000
20-020-004.mp4,20-020.mp4,20.mp4,It was a choice.,0:16:06.419000 --> 0:16:08.419000
20-020-005.mp4,20-020.mp4,20.mp4,That's like fighting out Godzilla could have had Arbise instead of Tokyo.,0:16:08.419000 --> 0:16:13.419000
20-020-006.mp4,20-020.mp4,20.mp4,I don't think they have Arbise in Japan.,0:16:13.419000 --> 0:16:16.419000
20-020-007.mp4,20-020.mp4,20.mp4,Not my point.,0:16:16.419000 --> 0:16:20.419000
20-020-008.mp4,20-020.mp4,20.mp4,Sheldon.,0:16:20.419000 --> 0:16:23.419000
20-020-009.mp4,20-020.mp4,20.mp4,Sheldon.,0:16:23.419000 --> 0:16:25.419000
20-020-010.mp4,20-020.mp4,20.mp4,Sheldon.,0:16:26.419000 --> 0:16:29.419000
20-020-011.mp4,20-020.mp4,20.mp4,"Sorry, am I being too loud?",0:16:29.419000 --> 0:16:32.419000
20-020-012.mp4,20-020.mp4,20.mp4,"No, you're being perfect and you know it.",0:16:32.419000 --> 0:16:35.419000
20-021-001.mp4,20-021.mp4,20.mp4,"No, you're being perfect and you know it.",0:16:32.419000 --> 0:16:35.419000
20-021-002.mp4,20-021.mp4,20.mp4,Would you like me to be a less considerate tenant?,0:16:35.419000 --> 0:16:39.419000
20-021-003.mp4,20-021.mp4,20.mp4,No. Yes. Stop messing with me.,0:16:39.419000 --> 0:16:45.419000
20-022-001.mp4,20-022.mp4,20.mp4,What? It turns out we're both petty.,0:18:16.420000 --> 0:18:19.420000
20-022-002.mp4,20-022.mp4,20.mp4,I love you so much.,0:18:19.420000 --> 0:18:21.420000
20-023-001.mp4,20-023.mp4,20.mp4,"and then I make hot, motionless love to you.",0:19:17.420000 --> 0:19:21.420000
20-023-002.mp4,20-023.mp4,20.mp4,Don't move. It's go time.,0:19:21.420000 --> 0:19:28.420000
20-024-001.mp4,20-024.mp4,20.mp4,I give you...,0:25:47.420000 --> 0:25:49.420000
20-024-002.mp4,20-024.mp4,20.mp4,Dr. Amy Farah Fowler.,0:25:49.420000 --> 0:25:51.420000
20-024-003.mp4,20-024.mp4,20.mp4,Wow.,0:25:56.420000 --> 0:25:58.420000
20-025-001.mp4,20-025.mp4,20.mp4,Dr. Amy Farah Fowler.,0:25:49.420000 --> 0:25:51.420000
20-025-002.mp4,20-025.mp4,20.mp4,Wow.,0:25:56.420000 --> 0:25:58.420000
20-025-003.mp4,20-025.mp4,20.mp4,"Amy, you look amazing.",0:25:58.420000 --> 0:26:00.420000
20-026-001.mp4,20-026.mp4,20.mp4,They wanted me.,0:27:43.420000 --> 0:27:44.420000
20-026-002.mp4,20-026.mp4,20.mp4,"I'm smart, I'm nice.",0:27:44.420000 --> 0:27:45.420000
20-027-001.mp4,20-027.mp4,20.mp4,"Oh, and pretty.",0:28:53.420000 --> 0:28:55.420000
20-028-001.mp4,20-028.mp4,20.mp4,You're having a bad dream.,0:29:29.420000 --> 0:29:30.420000
20-028-002.mp4,20-028.mp4,20.mp4,"Oh, thank God.",0:29:30.420000 --> 0:29:32.420000
20-029-001.mp4,20-029.mp4,20.mp4,I can't believe I am about to say this.,0:30:19.420000 --> 0:30:22.420000
20-029-002.mp4,20-029.mp4,20.mp4,Would you please help us make a relationship agreement?,0:30:23.420000 --> 0:30:26.420000
20-029-003.mp4,20-029.mp4,20.mp4,"But one that's tailored to us, okay, we don't need a bathroom schedule.",0:30:29.420000 --> 0:30:33.420000
20-029-004.mp4,20-029.mp4,20.mp4,Although a rule about him texting me from in there might help with the romance.,0:30:33.420000 --> 0:30:37.420000
20-029-005.mp4,20-029.mp4,20.mp4,What do you say?,0:30:40.420000 --> 0:30:41.420000
20-029-006.mp4,20-029.mp4,20.mp4,I get to write a contract.,0:30:41.420000 --> 0:30:43.420000
20-030-001.mp4,20-030.mp4,20.mp4,"The image we gave it was 45% white noise, and it's still managed to reconstruct it.",0:32:55.420000 --> 0:32:59.420000
20-030-002.mp4,20-030.mp4,20.mp4,I've never seen results like this before.,0:33:00.420000 --> 0:33:02.420000
20-031-001.mp4,20-031.mp4,20.mp4,"For the next 36 hours, you're as fertile as a manure-covered wheat field.",0:33:46.420000 --> 0:33:50.420000
20-031-002.mp4,20-031.mp4,20.mp4,"Wow, I can actually feel the egg crawling its way back up.",0:33:50.420000 --> 0:33:57.420000
20-032-001.mp4,20-032.mp4,20.mp4,you and I can give it a go.,0:36:54.420000 --> 0:36:55.420000
20-032-002.mp4,20-032.mp4,20.mp4,"I appreciate your offer, but if things don't work out with you too, I'm swooping in on her like a vulture.",0:36:57.420000 --> 0:37:01.420000
20-033-001.mp4,20-033.mp4,20.mp4,"Please, when you see the ring I pick out, you're gonna melt.",0:38:07.420000 --> 0:38:09.420000
20-033-002.mp4,20-033.mp4,20.mp4,"Yeah, right.",0:38:09.420000 --> 0:38:10.420000
20-033-003.mp4,20-033.mp4,20.mp4,"Wait, is it Rose Gold? Actually, don't tell me I want to be surprised.",0:38:11.420000 --> 0:38:13.420000
20-034-001.mp4,20-034.mp4,20.mp4,"Start, check the original series. The Enterprise was on a five-year mission to explore new worlds.",0:38:51.420000 --> 0:38:55.420000
20-034-002.mp4,20-034.mp4,20.mp4,Think of this as your personal five-week mission to do the same.,0:38:55.420000 --> 0:38:58.420000
20-034-003.mp4,20-034.mp4,20.mp4,"If you want to luring me in with sexy talk, that's how you do it.",0:38:59.420000 --> 0:39:01.420000
20-035-001.mp4,20-035.mp4,20.mp4,"Hey, so we've been talking and if you need a place to stay, we'd be happy to fix up the garage for you.",0:41:06.420000 --> 0:41:14.420000
20-035-002.mp4,20-035.mp4,20.mp4,That would be amazing!,0:41:14.420000 --> 0:41:16.420000
20-036-001.mp4,20-036.mp4,20.mp4,"You know, we have the extra bedroom and if you needed it's doors.",0:41:43.420000 --> 0:41:47.420000
20-036-002.mp4,20-036.mp4,20.mp4,"Oh my god, that's so generous!",0:41:47.420000 --> 0:41:49.420000
20-037-001.mp4,20-037.mp4,20.mp4,"You know, we have the extra bedroom and if you needed it's doors.",0:41:43.420000 --> 0:41:47.420000
20-037-002.mp4,20-037.mp4,20.mp4,"Oh my god, that's so generous!",0:41:47.420000 --> 0:41:49.420000
20-038-001.mp4,20-038.mp4,20.mp4,Maybe Sherlock around the clock.,0:43:16.420000 --> 0:43:18.420000
20-038-002.mp4,20-038.mp4,20.mp4,"Great, yeah, let's give it a try.",0:43:19.420000 --> 0:43:21.420000
20-039-001.mp4,20-039.mp4,20.mp4,"Made of honor, hit woman, whatever you need, make the call.",0:47:12.420000 --> 0:47:15.420000
20-039-002.mp4,20-039.mp4,20.mp4,"Look, I know this is your wedding and you can do whatever you want, but if you think anyone but me is going to be your maid of honor, then you're an idiot, because you are my best friend.",0:47:17.420000 --> 0:47:25.420000
20-039-003.mp4,20-039.mp4,20.mp4,"Too late, Bernadette.",0:47:25.420000 --> 0:47:26.420000
20-039-004.mp4,20-039.mp4,20.mp4,Bestie!,0:47:26.420000 --> 0:47:27.420000
20-040-001.mp4,20-040.mp4,20.mp4,"Look, I know this is your wedding and you can do whatever you want, but if you think anyone but me is going to be your maid of honor, then you're an idiot, because you are my best friend.",0:47:17.420000 --> 0:47:25.420000
20-040-002.mp4,20-040.mp4,20.mp4,"Too late, Bernadette.",0:47:25.420000 --> 0:47:26.420000
20-040-003.mp4,20-040.mp4,20.mp4,Bestie!,0:47:26.420000 --> 0:47:27.420000
21-001-001.mp4,21-001.mp4,21.mp4,You make me laugh.,0:00:25 --> 0:00:28
21-001-002.mp4,21-001.mp4,21.mp4,Can't you write to move over to the couch?,0:00:29 --> 0:00:31
21-002-001.mp4,21-002.mp4,21.mp4,"Oh, pun.",0:02:36 --> 0:02:40
21-002-002.mp4,21-002.mp4,21.mp4,You're so good.,0:02:40 --> 0:02:42
21-003-001.mp4,21-003.mp4,21.mp4,"Great, because Emily and I are getting married in a month.",0:04:36 --> 0:04:39
21-003-002.mp4,21-003.mp4,21.mp4,What?,0:04:40 --> 0:04:41
21-003-003.mp4,21-003.mp4,21.mp4,Yep.,0:04:41 --> 0:04:42
21-003-004.mp4,21-003.mp4,21.mp4,In a month?,0:04:42 --> 0:04:43
21-003-005.mp4,21-003.mp4,21.mp4,Yeah.,0:04:43 --> 0:04:44
21-003-006.mp4,21-003.mp4,21.mp4,You mean you've been 30 days?,0:04:44 --> 0:04:45
21-003-007.mp4,21-003.mp4,21.mp4,Yeah.,0:04:45 --> 0:04:46
21-003-008.mp4,21-003.mp4,21.mp4,From now?,0:04:46 --> 0:04:47
21-003-009.mp4,21-003.mp4,21.mp4,Yeah.,0:04:47 --> 0:04:48
21-003-010.mp4,21-003.mp4,21.mp4,That's great.,0:04:48 --> 0:04:49
21-004-001.mp4,21-004.mp4,21.mp4,Because the night you kissed Rachel was the night I kissed Rachel,0:05:11 --> 0:05:14
21-004-002.mp4,21-004.mp4,21.mp4,for the very first time.,0:05:14 --> 0:05:16
21-005-001.mp4,21-005.mp4,21.mp4,You were under the pile of coats?,0:06:12 --> 0:06:14
21-005-002.mp4,21-005.mp4,21.mp4,I was the pile of coats.,0:06:14 --> 0:06:16
21-005-003.mp4,21-005.mp4,21.mp4,LAUGHTER,0:06:16 --> 0:06:19
21-005-004.mp4,21-005.mp4,21.mp4,"Oh, my God!",0:06:19 --> 0:06:21
21-006-001.mp4,21-006.mp4,21.mp4,LAUGHTER,0:06:16 --> 0:06:19
21-006-002.mp4,21-006.mp4,21.mp4,"Oh, my God!",0:06:19 --> 0:06:21
21-006-003.mp4,21-006.mp4,21.mp4,You were my midnight mystery kisser!,0:06:21 --> 0:06:25
21-007-001.mp4,21-007.mp4,21.mp4,You were my midnight mystery kisser!,0:06:21 --> 0:06:25
21-007-002.mp4,21-007.mp4,21.mp4,You were my first kiss with Rachel?,0:06:25 --> 0:06:30
21-008-001.mp4,21-008.mp4,21.mp4,I was the pile of coats.,0:06:14 --> 0:06:16
21-008-002.mp4,21-008.mp4,21.mp4,LAUGHTER,0:06:16 --> 0:06:19
21-008-003.mp4,21-008.mp4,21.mp4,"Oh, my God!",0:06:19 --> 0:06:21
21-008-004.mp4,21-008.mp4,21.mp4,You were my midnight mystery kisser!,0:06:21 --> 0:06:25
21-009-001.mp4,21-009.mp4,21.mp4,You were my midnight mystery kisser!,0:06:21 --> 0:06:25
21-009-002.mp4,21-009.mp4,21.mp4,You were my first kiss with Rachel?,0:06:25 --> 0:06:30
21-009-003.mp4,21-009.mp4,21.mp4,You were my first kiss ever!,0:06:30 --> 0:06:33
21-010-001.mp4,21-010.mp4,21.mp4,"Oh, OK.",0:07:11 --> 0:07:13
21-010-002.mp4,21-010.mp4,21.mp4,There you go.,0:07:13 --> 0:07:14
21-010-003.mp4,21-010.mp4,21.mp4,"Enjoy your half, my friend, but that is it.",0:07:14 --> 0:07:17
21-010-004.mp4,21-010.mp4,21.mp4,"No sharing, no switching, and don't come crying to me.",0:07:17 --> 0:07:21
21-010-005.mp4,21-010.mp4,21.mp4,"If you eat your piece too fast,",0:07:21 --> 0:07:23
21-010-006.mp4,21-010.mp4,21.mp4,FUN!,0:07:23 --> 0:07:24
21-011-001.mp4,21-011.mp4,21.mp4,FUN!,0:07:23 --> 0:07:24
21-011-002.mp4,21-011.mp4,21.mp4,Oh!,0:07:24 --> 0:07:26
21-012-001.mp4,21-012.mp4,21.mp4,Wait a minute. I can get ice at the restaurant.,0:08:39 --> 0:08:41
21-012-002.mp4,21-012.mp4,21.mp4,I got it on!,0:08:41 --> 0:08:43
21-013-001.mp4,21-013.mp4,21.mp4,"We have crushed, cube, and dry.",0:09:05 --> 0:09:08
21-013-002.mp4,21-013.mp4,21.mp4,Watch. Oh.,0:09:08 --> 0:09:11
21-013-003.mp4,21-013.mp4,21.mp4,Mystical.,0:09:11 --> 0:09:14
21-014-001.mp4,21-014.mp4,21.mp4,"Hey, my favorite part is coming up.",0:10:59 --> 0:11:01
21-014-002.mp4,21-014.mp4,21.mp4,OK.,0:11:01 --> 0:11:04
21-015-001.mp4,21-015.mp4,21.mp4,I'm wearing everything you want.,0:17:38 --> 0:17:41
21-015-002.mp4,21-015.mp4,21.mp4,"Oh, my God.",0:17:41 --> 0:17:43
21-016-001.mp4,21-016.mp4,21.mp4,You hide my clothes.,0:17:36 --> 0:17:38
21-016-002.mp4,21-016.mp4,21.mp4,I'm wearing everything you want.,0:17:38 --> 0:17:41
21-016-003.mp4,21-016.mp4,21.mp4,"Oh, my God.",0:17:41 --> 0:17:43
21-017-001.mp4,21-017.mp4,21.mp4,"I know, I went to the tanning place and the same thing happened to me. You have to let me in.",0:19:03 --> 0:19:08
21-017-002.mp4,21-017.mp4,21.mp4,Really?,0:19:08 --> 0:19:09
21-018-001.mp4,21-018.mp4,21.mp4,You're right. You're right. She'll just tell her the truth Гей!,0:23:31 --> 0:23:36
21-018-002.mp4,21-018.mp4,21.mp4,"Hey, Hey! Hey! Hey! Hey!",0:23:36 --> 0:23:37
21-019-001.mp4,21-019.mp4,21.mp4,"Me, I'm more free. You know, I run like I did when I was a kid.",0:25:46 --> 0:25:50
21-019-002.mp4,21-019.mp4,21.mp4,Because it's the only way it's fun. You know?,0:25:50 --> 0:25:53
21-020-001.mp4,21-020.mp4,21.mp4,"Oh, thanks.",0:28:26 --> 0:28:29
21-020-002.mp4,21-020.mp4,21.mp4,"Now, I could pass for 19, right?",0:28:29 --> 0:28:33
21-021-001.mp4,21-021.mp4,21.mp4,"In 20 seconds, it'll be midnight.",0:29:37 --> 0:29:40
21-021-002.mp4,21-021.mp4,21.mp4,And the moment of joy is upon us.,0:29:40 --> 0:29:44
21-022-001.mp4,21-022.mp4,21.mp4,"Somebody kiss me, it's midnight! Somebody kiss me, it's midnight!",0:30:26 --> 0:30:30
21-022-002.mp4,21-022.mp4,21.mp4,"Oh, yeah!",0:30:30 --> 0:30:33
21-023-001.mp4,21-023.mp4,21.mp4,I said I wanted it like Demi Moore.,0:32:45 --> 0:32:48
21-023-002.mp4,21-023.mp4,21.mp4,Oh. Oh.,0:32:48 --> 0:32:50
21-023-003.mp4,21-023.mp4,21.mp4,Oh my god. Oh my god. Oh my god.,0:32:50 --> 0:32:54
21-024-001.mp4,21-024.mp4,21.mp4,"Oh, oh, she's got gorgeous hair.",0:33:03 --> 0:33:05
21-024-002.mp4,21-024.mp4,21.mp4,I know. Oh my god.,0:33:05 --> 0:33:08
21-025-001.mp4,21-025.mp4,21.mp4,"Yeah. Hey, thanks for giving me that girl's number.",0:34:29 --> 0:34:31
21-025-002.mp4,21-025.mp4,21.mp4,No problem. Say who's the party for?,0:34:31 --> 0:34:34
21-025-003.mp4,21-025.mp4,21.mp4,My husband.,0:34:34 --> 0:34:35
21-025-004.mp4,21-025.mp4,21.mp4,You heard your husband a hooker?,0:34:35 --> 0:34:37
21-025-005.mp4,21-025.mp4,21.mp4,She's a stripper.,0:34:37 --> 0:34:39
21-025-006.mp4,21-025.mp4,21.mp4,"No, she's a hooker.",0:34:39 --> 0:34:41
21-025-007.mp4,21-025.mp4,21.mp4,Is that what they call strippers sometimes?,0:34:41 --> 0:34:43
21-025-008.mp4,21-025.mp4,21.mp4,When the hook is...,0:34:43 --> 0:34:45
21-025-009.mp4,21-025.mp4,21.mp4,"Oh my god, dude! I can't believe you did this!",0:34:45 --> 0:34:48
21-026-001.mp4,21-026.mp4,21.mp4,I'm so happy for you guys.,0:35:41 --> 0:35:43
21-026-002.mp4,21-026.mp4,21.mp4,"But I just... I miss hanging out just us, you know?",0:35:43 --> 0:35:49
21-026-003.mp4,21-026.mp4,21.mp4,"Yeah, I miss that too.",0:35:49 --> 0:35:51
21-026-004.mp4,21-026.mp4,21.mp4,"I'll tell you what. For now, we'll make time to hang out with each other.",0:35:51 --> 0:35:55
21-027-001.mp4,21-027.mp4,21.mp4,I'm married now.,0:35:38 --> 0:35:40
21-027-002.mp4,21-027.mp4,21.mp4,"Yeah, sure. And hey, don't get me wrong.",0:35:40 --> 0:35:41
21-027-003.mp4,21-027.mp4,21.mp4,I'm so happy for you guys.,0:35:41 --> 0:35:43
21-028-001.mp4,21-028.mp4,21.mp4,Hey! They totally matched. They look great.,0:37:30 --> 0:37:34
21-028-002.mp4,21-028.mp4,21.mp4,"Look, great. How you doing?",0:37:34 --> 0:37:37
21-028-003.mp4,21-028.mp4,21.mp4,"Yeah, yeah. I think it looks pretty good.",0:37:39 --> 0:37:41
21-028-004.mp4,21-028.mp4,21.mp4,"I was a little bit worried that I was uncovering a birthmark right about there,",0:37:41 --> 0:37:45
21-028-005.mp4,21-028.mp4,21.mp4,but it turned out to be a little piece of chocolate.,0:37:45 --> 0:37:48
21-028-006.mp4,21-028.mp4,21.mp4,"Hey, Chandler. Thank you so much.",0:37:48 --> 0:37:50
21-029-001.mp4,21-029.mp4,21.mp4,Hey! They totally matched. They look great.,0:37:30 --> 0:37:34
21-029-002.mp4,21-029.mp4,21.mp4,"Look, great. How you doing?",0:37:34 --> 0:37:37
21-030-001.mp4,21-030.mp4,21.mp4,"Anyway, you're not going to believe that my character is coming out of his coma.",0:39:07 --> 0:39:11
21-030-002.mp4,21-030.mp4,21.mp4,"Oh, it's all right!",0:39:11 --> 0:39:13
21-031-001.mp4,21-031.mp4,21.mp4,"Anyway, you're not going to believe that my character is coming out of his coma.",0:39:07 --> 0:39:11
21-031-002.mp4,21-031.mp4,21.mp4,"Oh, it's all right!",0:39:11 --> 0:39:13
21-032-001.mp4,21-032.mp4,21.mp4,"Oh, yeah. Oh, she went to the salon, all right.",0:40:36 --> 0:40:38
21-032-002.mp4,21-032.mp4,21.mp4,Check it out.,0:40:38 --> 0:40:40
21-032-003.mp4,21-032.mp4,21.mp4,Who's date just got better?,0:40:42 --> 0:40:44
21-033-001.mp4,21-033.mp4,21.mp4,Who's date just got better?,0:40:42 --> 0:40:44
21-033-002.mp4,21-033.mp4,21.mp4,Chandler!,0:40:45 --> 0:40:47
21-034-001.mp4,21-034.mp4,21.mp4,"Listen, Joey, we definitely want to see you for the call back on Saturday.",0:44:07 --> 0:44:10
21-034-002.mp4,21-034.mp4,21.mp4,Excellent.,0:44:10 --> 0:44:12
21-035-001.mp4,21-035.mp4,21.mp4,I want you to take these dances and teach them the combination.,0:45:37 --> 0:45:40
21-035-002.mp4,21-035.mp4,21.mp4,What?,0:45:42 --> 0:45:43
3-006-001.mp4,3-006.mp4,3.mp4,Sally suffers from paperclip kits.,0:01:46.840000 --> 0:01:49.439000
3-006-002.mp4,3-006.mp4,3.mp4,Oh!,0:01:49.439000 --> 0:01:50.439000
3-007-001.mp4,3-007.mp4,3.mp4,With your funny little terrier ears.,0:01:53.439000 --> 0:01:55.439000
3-007-002.mp4,3-007.mp4,3.mp4,"Oh, and for some reason you've drawn a penis on your own face.",0:01:56.439000 --> 0:01:59.439000
3-009-001.mp4,3-009.mp4,3.mp4,"Yes, you can.",0:03:24.439000 --> 0:03:25.439000
3-009-002.mp4,3-009.mp4,3.mp4,It's been on the road for a while.,0:03:25.439000 --> 0:03:27.439000
3-010-001.mp4,3-010.mp4,3.mp4,"Yeah, we just think you're wicked.",0:04:56.439000 --> 0:04:59.439000
3-010-002.mp4,3-010.mp4,3.mp4,Oh.,0:04:59.439000 --> 0:05:01.439000
3-011-001.mp4,3-011.mp4,3.mp4,Amelia Clark loves Matt.,0:04:45.439000 --> 0:04:47.439000
3-011-002.mp4,3-011.mp4,3.mp4,"Love, love, love.",0:04:47.439000 --> 0:04:50.439000
3-012-001.mp4,3-012.mp4,3.mp4,"No, yes.",0:06:16.439000 --> 0:06:18.439000
3-012-002.mp4,3-012.mp4,3.mp4,"Well, since I haven't been up to speed on the show, I will say...",0:06:18.439000 --> 0:06:22.439000
3-012-003.mp4,3-012.mp4,3.mp4,"Yes, thank you.",0:06:22.439000 --> 0:06:23.439000
